%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 5, g: 2, theta3: 1.000000, layers: 6
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -20.39939837006619, 
maxIter: 0, func_eval: 5000
Parameters Found: [ 1.28265605 -0.34864798 -0.21863373 -0.10312038 -0.00157384 -0.01265846
  0.02908498  0.07400709  0.23466192  1.0871298  -0.18627527  0.11615174]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:36278.21s

Optimal: selection 100110100000, value -23.50284318+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
408	001001100001	-22.50239860		0.00016081
409	100101001000	-22.50246978		0.00016081
410	010110100000	-22.50248598		0.00016081
411	100101000010	-22.50250573		0.00016081
412	011001100000	-22.50241311		0.00016081
413	000101001010	-22.50240843		0.00016081
414	000001101001	-22.50219560		0.00016080
415	100001100001	-22.50227882		0.00016080
416	100110010000	-22.50229132		0.00016080
417	010001100010	-22.50225832		0.00016080
418	010001101000	-22.50218428		0.00016080
419	000110100001	-22.50237558		0.00016080
420	000110010010	-22.50224761		0.00016079
421	000011100001	-22.50217613		0.00016079
422	001001100100	-22.50217950		0.00016079
423	000110011000	-22.50217593		0.00016079
424	000110100100	-22.50222973		0.00016079
425	011001001000	-22.50228711		0.00016079
426	001001010010	-22.50217437		0.00016079
427	100100011000	-22.50215078		0.00016079
428	001001001001	-22.50221993		0.00016079
429	011001000010	-22.50232434		0.00016079
430	010100101000	-22.50227237		0.00016079
431	101001000001	-22.50230559		0.00016079
432	001101100000	-22.50236943		0.00016079
433	000001100110	-22.50204798		0.00016079
434	100100010010	-22.50218710		0.00016079
435	100001010010	-22.50207564		0.00016078
436	101001010000	-22.50217014		0.00016078
437	000111100000	-22.50226155		0.00016078
438	100001100100	-22.50205717		0.00016078
439	000001011010	-22.50198321		0.00016078
440	010110001000	-22.50230035		0.00016078
441	100111000000	-22.50233745		0.00016078
442	001001011000	-22.50206607		0.00016078
443	000100011010	-22.50207203		0.00016078
444	000111000010	-22.50231113		0.00016078
445	000111001000	-22.50223983		0.00016078
446	101101000000	-22.50239702		0.00016078
447	010100100010	-22.50227315		0.00016078
448	101001000100	-22.50215757		0.00016078
449	001011000001	-22.50221560		0.00016078
450	100001001001	-22.50207783		0.00016078
451	100001011000	-22.50196607		0.00016078
452	001101001000	-22.50228808		0.00016078
453	001001000110	-22.50210913		0.00016078
454	000011001001	-22.50205710		0.00016078
455	010001001010	-22.50208366		0.00016078
456	010011100000	-22.50209476		0.00016078
457	100011000001	-22.50213144		0.00016077
458	001010010001	-22.50206345		0.00016077
459	001101000010	-22.50232275		0.00016077
460	010110000010	-22.50230095		0.00016077
461	011100100000	-22.50231336		0.00016077
462	011010010000	-22.50209536		0.00016077
463	100100100100	-22.50212262		0.00016077
464	011011000000	-22.50221272		0.00016077
465	101100010000	-22.50216701		0.00016077
466	100110000100	-22.50215949		0.00016077
467	100100100001	-22.50219776		0.00016077
468	001110010000	-22.50212291		0.00016077
469	010011000010	-22.50210223		0.00016077
470	100001000110	-22.50196575		0.00016077
471	010011001000	-22.50202838		0.00016077
472	000100101001	-22.50209190		0.00016076
473	001100011000	-22.50204031		0.00016076
474	000011100100	-22.50188378		0.00016076
475	011110000000	-22.50229684		0.00016076
476	100110000001	-22.50223426		0.00016076
477	000110001001	-22.50213728		0.00016076
478	001100010010	-22.50207535		0.00016076
479	000001100011	-22.50194991		0.00016076
480	000100100110	-22.50201754		0.00016076
481	001011000100	-22.50199687		0.00016076
482	100010010001	-22.50190805		0.00016076
483	000010011001	-22.50181595		0.00016076
484	000110000110	-22.50206311		0.00016076
485	000011000110	-22.50190967		0.00016076
486	001010010100	-22.50184398		0.00016076
487	100011000100	-22.50191016		0.00016075
488	010010010010	-22.50189625		0.00016075
489	011000011000	-22.50189687		0.00016075
490	010010011000	-22.50182202		0.00016075
491	000011010010	-22.50185565		0.00016075
492	001100100100	-22.50203447		0.00016075
493	011000010010	-22.50193447		0.00016075
494	010010100001	-22.50198212		0.00016075
495	101000010001	-22.50189833		0.00016075
496	001100100001	-22.50210707		0.00016075
497	001000011001	-22.50179490		0.00016075
498	001110000100	-22.50203572		0.00016074
499	100011010000	-22.50180347		0.00016074
500	010010100100	-22.50183117		0.00016074
501	000011011000	-22.50171072		0.00016074
502	001011010000	-22.50184554		0.00016074
503	110001100000	-22.50188840		0.00016074
504	001111000000	-22.50209780		0.00016074
505	010100001010	-22.50197923		0.00016074
506	001001000011	-22.50193743		0.00016074
507	011100001000	-22.50206810		0.00016074
508	000010010110	-22.50166815		0.00016074
509	100010010100	-22.50168603		0.00016074
510	001110000001	-22.50210795		0.00016074
511	101000010100	-22.50174956		0.00016074
512	110100100000	-22.50199912		0.00016074
513	111001000000	-22.50199366		0.00016074
514	000010100101	-22.50177243		0.00016074
515	011010000100	-22.50191888		0.00016074
516	001000010110	-22.50168373		0.00016073
517	011000100100	-22.50184639		0.00016073
518	000011000011	-22.50181122		0.00016073
519	000001001011	-22.50172258		0.00016073
520	110110000000	-22.50201822		0.00016073
521	011010000001	-22.50199620		0.00016073
522	100001000011	-22.50179660		0.00016073
523	011000100001	-22.50192408		0.00016073
524	011100000010	-22.50203207		0.00016073
525	100100000110	-22.50183869		0.00016073
526	010000011010	-22.50160479		0.00016073
527	100000011001	-22.50158156		0.00016072
528	100100001001	-22.50187751		0.00016072
529	101100000100	-22.50191592		0.00016072
530	110001001000	-22.50174007		0.00016072
531	110001000010	-22.50177857		0.00016072
532	000001101100	-22.50150706		0.00016072
533	001010000101	-22.50178164		0.00016072
534	000010010011	-22.50157044		0.00016071
535	001001001100	-22.50160503		0.00016071
536	001000100101	-22.50169176		0.00016071
537	100000010110	-22.50146911		0.00016071
538	000100100011	-22.50177296		0.00016071
539	110011000000	-22.50172362		0.00016071
540	101100000001	-22.50191744		0.00016071
541	001100000110	-22.50177159		0.00016071
542	010010001001	-22.50169917		0.00016071
543	000110000011	-22.50181816		0.00016071
544	001100001001	-22.50180914		0.00016071
545	000100101100	-22.50154987		0.00016070
546	010010000110	-22.50162245		0.00016070
547	111000010000	-22.50162119		0.00016070
548	100001001100	-22.50146037		0.00016070
549	110100001000	-22.50173153		0.00016070
550	000001001110	-22.50142485		0.00016070
551	000110001100	-22.50159563		0.00016070
552	110010010000	-22.50153502		0.00016070
553	010000101001	-22.50158256		0.00016070
554	100010000101	-22.50158159		0.00016070
555	001000010011	-22.50151277		0.00016070
556	010000100110	-22.50150565		0.00016070
557	100100110000	-22.50149103		0.00016069
558	000011001100	-22.50136893		0.00016069
559	111100000000	-22.50179728		0.00016069
560	000110110000	-22.50143424		0.00016069
561	000100110010	-22.50143862		0.00016069
562	110100000010	-22.50169678		0.00016069
563	100000100101	-22.50145609		0.00016069
564	000100111000	-22.50136676		0.00016069
565	011000000110	-22.50154141		0.00016068
566	011000001001	-22.50158151		0.00016068
567	100000010011	-22.50130071		0.00016068
568	110000011000	-22.50127859		0.00016068
569	000000011011	-22.50120892		0.00016068
570	000001110010	-22.50123054		0.00016067
571	100100001100	-22.50140656		0.00016067
572	110000010010	-22.50131746		0.00016067
573	000010011100	-22.50112704		0.00016067
574	001000011100	-22.50117925		0.00016067
575	101000000101	-22.50145260		0.00016067
576	000010110001	-22.50117156		0.00016067
577	001001110000	-22.50126474		0.00016067
578	001100110000	-22.50135824		0.00016067
579	100100000011	-22.50152303		0.00016067
580	100001110000	-22.50118706		0.00016067
581	000100001011	-22.50142638		0.00016066
582	000001111000	-22.50108543		0.00016066
583	011000110000	-22.50125945		0.00016066
584	001000110001	-22.50121015		0.00016066
585	000100001110	-22.50127515		0.00016066
586	110010000100	-22.50131389		0.00016066
587	010010110000	-22.50112497		0.00016066
588	001100001100	-22.50134074		0.00016066
589	010010000011	-22.50138259		0.00016065
590	110010000001	-22.50139376		0.00016065
