%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 2, g: 2, theta3: 1.000000, layers: 6
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -55.51303227497661, 
maxIter: 0, func_eval: 741
Parameters Found: [ 1.30051263 -0.98133064 -0.23619831 -0.40776323 -0.55158188 -0.26164781
 -0.05617559 -0.04408536  0.04296697  0.01831246 -0.00857038  1.12243252]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:5885.41s

Optimal: selection 001010000000, value -56.52512680+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
575	110100011101	43.52268178		0.00000237
576	010100110111	43.52167754		0.00000237
577	110100110101	43.52145332		0.00000237
578	010100111101	43.52147538		0.00000237
579	011100010111	43.51997494		0.00000237
580	111100010101	43.51950542		0.00000237
581	011100011101	43.51954270		0.00000237
582	011100110101	43.51845377		0.00000237
583	010110010111	43.51599451		0.00000237
584	110110010101	43.51582465		0.00000237
585	010110011101	43.51579119		0.00000237
586	010110110101	43.51507495		0.00000237
587	110101000111	43.51986089		0.00000237
588	011110010101	43.51304771		0.00000237
589	010101001111	43.51971438		0.00000237
590	110101001101	43.51943430		0.00000237
591	011101000111	43.51717500		0.00000237
592	110001110101	43.51754546		0.00000237
593	111101000101	43.51681420		0.00000237
594	110001011101	43.51802854		0.00000237
